COD_ESTACION;NOM_ESTACION;FECHA;CONTAMINANTE;MEDICION
46220002;SAGUNT;30/01/1997;NO;129
46220002;SAGUNT;30/01/1997;NO2;88
46220002;SAGUNT;30/01/1997;SO2;12
46220002;SAGUNT;30/01/1997;O3;19
46220002;SAGUNT;30/01/1997;PST;65
46220002;SAGUNT;30/01/1997;PB;0,01
46220002;SAGUNT;30/01/1997;NOX;285
46220002;SAGUNT;31/01/1997;CO;1,6
46220002;SAGUNT;31/01/1997;NO;159
46220002;SAGUNT;31/01/1997;NO2;97
46220002;SAGUNT;31/01/1997;SO2;11
46220002;SAGUNT;31/01/1997;O3;10
46220002;SAGUNT;31/01/1997;PST;121
46220002;SAGUNT;31/01/1997;PB;0,07
46220002;SAGUNT;31/01/1997;NOX;341
46220003;SAGUNT - PORT;01/01/1997;H.REL.;82
46220003;SAGUNT - PORT;01/01/1997;VELOC.;0,9
46220003;SAGUNT - PORT;01/01/1997;CO;1
46220003;SAGUNT - PORT;01/01/1997;DIREC.;182
46220003;SAGUNT - PORT;01/01/1997;H2S;1
46220003;SAGUNT - PORT;01/01/1997;HCT;
46220003;SAGUNT - PORT;01/01/1997;HNM;
46220003;SAGUNT - PORT;01/01/1997;NO;18
46220003;SAGUNT - PORT;01/01/1997;NO2;20
46220003;SAGUNT - PORT;01/01/1997;NOX;47
46220003;SAGUNT - PORT;01/01/1997;O3;35
46220003;SAGUNT - PORT;01/01/1997;PST;51
46220003;SAGUNT - PORT;01/01/1997;PRECIP.;
46220003;SAGUNT - PORT;01/01/1997;R.SOL.;203
46220003;SAGUNT - PORT;01/01/1997;SO2;3
46220003;SAGUNT - PORT;01/01/1997;TEMP.;11,5
46220003;SAGUNT - PORT;01/01/1997;CH4;
46220003;SAGUNT - PORT;02/01/1997;CH4;
46220003;SAGUNT - PORT;02/01/1997;VELOC.;1,3
46220003;SAGUNT - PORT;02/01/1997;DIREC.;216
46220003;SAGUNT - PORT;02/01/1997;H.REL.;90
46220003;SAGUNT - PORT;02/01/1997;H2S;1
46220003;SAGUNT - PORT;02/01/1997;HCT;
46220003;SAGUNT - PORT;02/01/1997;HNM;
46220003;SAGUNT - PORT;02/01/1997;NO;19
46220003;SAGUNT - PORT;02/01/1997;NO2;24
46220003;SAGUNT - PORT;02/01/1997;NOX;53
46220003;SAGUNT - PORT;02/01/1997;O3;28
46220003;SAGUNT - PORT;02/01/1997;PST;54
46220003;SAGUNT - PORT;02/01/1997;PRECIP.;
46220003;SAGUNT - PORT;02/01/1997;R.SOL.;181
46220003;SAGUNT - PORT;02/01/1997;SO2;4
46220003;SAGUNT - PORT;02/01/1997;TEMP.;10,9
46220003;SAGUNT - PORT;02/01/1997;CO;1,3
46220003;SAGUNT - PORT;03/01/1997;CH4;
46220003;SAGUNT - PORT;03/01/1997;VELOC.;2,8
46220003;SAGUNT - PORT;03/01/1997;DIREC.;154
46220003;SAGUNT - PORT;03/01/1997;H.REL.;78
46220003;SAGUNT - PORT;03/01/1997;H2S;1
46220003;SAGUNT - PORT;03/01/1997;HCT;
46220003;SAGUNT - PORT;03/01/1997;HNM;
46220003;SAGUNT - PORT;03/01/1997;NO;16
46220003;SAGUNT - PORT;03/01/1997;NO2;25
46220003;SAGUNT - PORT;03/01/1997;NOX;48
46220003;SAGUNT - PORT;03/01/1997;O3;29
46220003;SAGUNT - PORT;03/01/1997;PST;48
46220003;SAGUNT - PORT;03/01/1997;PRECIP.;
46220003;SAGUNT - PORT;03/01/1997;R.SOL.;214
46220003;SAGUNT - PORT;03/01/1997;SO2;9
46220003;SAGUNT - PORT;03/01/1997;TEMP.;10
46220003;SAGUNT - PORT;03/01/1997;CO;0,9
46220003;SAGUNT - PORT;04/01/1997;R.SOL.;206
46220003;SAGUNT - PORT;04/01/1997;PRECIP.;
46220003;SAGUNT - PORT;04/01/1997;TEMP.;10,1
46220003;SAGUNT - PORT;04/01/1997;VELOC.;2,2
46220003;SAGUNT - PORT;04/01/1997;CH4;
46220003;SAGUNT - PORT;04/01/1997;CO;1
46220003;SAGUNT - PORT;04/01/1997;DIREC.;154
46220003;SAGUNT - PORT;04/01/1997;H.REL.;61
46220003;SAGUNT - PORT;04/01/1997;H2S;1
46220003;SAGUNT - PORT;04/01/1997;HCT;
46220003;SAGUNT - PORT;04/01/1997;HNM;
46220003;SAGUNT - PORT;04/01/1997;NO;18
46220003;SAGUNT - PORT;04/01/1997;NO2;21
46220003;SAGUNT - PORT;04/01/1997;NOX;48
46220003;SAGUNT - PORT;04/01/1997;O3;31
46220003;SAGUNT - PORT;04/01/1997;PST;55
46220003;SAGUNT - PORT;04/01/1997;SO2;7
46220003;SAGUNT - PORT;05/01/1997;CH4;
46220003;SAGUNT - PORT;05/01/1997;CO;0,8
46220003;SAGUNT - PORT;05/01/1997;DIREC.;195
46220003;SAGUNT - PORT;05/01/1997;H.REL.;81
46220003;SAGUNT - PORT;05/01/1997;H2S;1
46220003;SAGUNT - PORT;05/01/1997;HCT;
46220003;SAGUNT - PORT;05/01/1997;HNM;
46220003;SAGUNT - PORT;05/01/1997;NO;9
46220003;SAGUNT - PORT;05/01/1997;NO2;19
46220003;SAGUNT - PORT;05/01/1997;NOX;31
46220003;SAGUNT - PORT;05/01/1997;O3;35
46220003;SAGUNT - PORT;05/01/1997;PST;34
46220003;SAGUNT - PORT;05/01/1997;PRECIP.;
46220003;SAGUNT - PORT;05/01/1997;R.SOL.;115
46220003;SAGUNT - PORT;05/01/1997;SO2;3
46220003;SAGUNT - PORT;05/01/1997;TEMP.;6,2
46220003;SAGUNT - PORT;05/01/1997;VELOC.;1,2
46220003;SAGUNT - PORT;06/01/1997;CH4;
46220003;SAGUNT - PORT;06/01/1997;VELOC.;0,8
46220003;SAGUNT - PORT;06/01/1997;DIREC.;233
46220003;SAGUNT - PORT;06/01/1997;H.REL.;95
46220003;SAGUNT - PORT;06/01/1997;H2S;1
46220003;SAGUNT - PORT;06/01/1997;HCT;
46220003;SAGUNT - PORT;06/01/1997;HNM;
46220003;SAGUNT - PORT;06/01/1997;NO;19
46220003;SAGUNT - PORT;06/01/1997;NO2;20
46220003;SAGUNT - PORT;06/01/1997;NOX;50
46220003;SAGUNT - PORT;06/01/1997;O3;34
46220003;SAGUNT - PORT;06/01/1997;PST;32
46220003;SAGUNT - PORT;06/01/1997;PRECIP.;
46220003;SAGUNT - PORT;06/01/1997;R.SOL.;161
46220003;SAGUNT - PORT;06/01/1997;SO2;3
46220003;SAGUNT - PORT;06/01/1997;TEMP.;6,8
46220003;SAGUNT - PORT;06/01/1997;CO;0,7
46220003;SAGUNT - PORT;09/01/1997;CH4;
46220003;SAGUNT - PORT;09/01/1997;VELOC.;2,7
46220003;SAGUNT - PORT;09/01/1997;DIREC.;212
46220003;SAGUNT - PORT;09/01/1997;H.REL.;57
46220003;SAGUNT - PORT;09/01/1997;H2S;1
46220003;SAGUNT - PORT;09/01/1997;HCT;
46220003;SAGUNT - PORT;09/01/1997;HNM;
46220003;SAGUNT - PORT;09/01/1997;NO;62
46220003;SAGUNT - PORT;09/01/1997;NO2;4
46220003;SAGUNT - PORT;09/01/1997;NOX;98
46220003;SAGUNT - PORT;09/01/1997;O3;48
46220003;SAGUNT - PORT;09/01/1997;PST;108
46220003;SAGUNT - PORT;09/01/1997;PRECIP.;
46220003;SAGUNT - PORT;09/01/1997;R.SOL.;137
46220003;SAGUNT - PORT;09/01/1997;SO2;3
46220003;SAGUNT - PORT;09/01/1997;TEMP.;16,6
46220003;SAGUNT - PORT;09/01/1997;CO;2,4
46220003;SAGUNT - PORT;10/01/1997;NOX;23
46220003;SAGUNT - PORT;10/01/1997;NO2;10
46220003;SAGUNT - PORT;10/01/1997;PST;41
46220003;SAGUNT - PORT;10/01/1997;PRECIP.;
46220003;SAGUNT - PORT;10/01/1997;R.SOL.;190
46220003;SAGUNT - PORT;10/01/1997;SO2;3
46220003;SAGUNT - PORT;10/01/1997;TEMP.;14,9
46220003;SAGUNT - PORT;10/01/1997;VELOC.;2,7
46220003;SAGUNT - PORT;10/01/1997;CH4;
46220003;SAGUNT - PORT;10/01/1997;CO;1,8
46220003;SAGUNT - PORT;10/01/1997;DIREC.;188
46220003;SAGUNT - PORT;10/01/1997;H.REL.;62
46220003;SAGUNT - PORT;10/01/1997;H2S;1
46220003;SAGUNT - PORT;10/01/1997;HCT;
46220003;SAGUNT - PORT;10/01/1997;HNM;
46220003;SAGUNT - PORT;10/01/1997;NO;9
46220003;SAGUNT - PORT;10/01/1997;O3;48
46220003;SAGUNT - PORT;11/01/1997;CH4;
46220003;SAGUNT - PORT;11/01/1997;VELOC.;0,5
46220003;SAGUNT - PORT;11/01/1997;H2S;1
46220003;SAGUNT - PORT;11/01/1997;HCT;
46220003;SAGUNT - PORT;11/01/1997;HNM;
46220003;SAGUNT - PORT;11/01/1997;NO;70
46220003;SAGUNT - PORT;11/01/1997;NO2;35
46220003;SAGUNT - PORT;11/01/1997;NOX;142
46220003;SAGUNT - PORT;11/01/1997;O3;18
46220003;SAGUNT - PORT;11/01/1997;PST;69
46220003;SAGUNT - PORT;11/01/1997;R.SOL.;197
46220003;SAGUNT - PORT;11/01/1997;DIREC.;269
46220003;SAGUNT - PORT;11/01/1997;H.REL.;86
46220003;SAGUNT - PORT;11/01/1997;PRECIP.;
46220003;SAGUNT - PORT;11/01/1997;SO2;6
46220003;SAGUNT - PORT;11/01/1997;TEMP.;12,6
46220003;SAGUNT - PORT;11/01/1997;CO;2,5
46220003;SAGUNT - PORT;12/01/1997;CH4;
46220003;SAGUNT - PORT;12/01/1997;CO;1,1
46220003;SAGUNT - PORT;12/01/1997;DIREC.;261
46220003;SAGUNT - PORT;12/01/1997;H.REL.;96
46220003;SAGUNT - PORT;12/01/1997;H2S;1
46220003;SAGUNT - PORT;12/01/1997;HCT;
46220003;SAGUNT - PORT;12/01/1997;HNM;
46220003;SAGUNT - PORT;12/01/1997;NO;12
46220003;SAGUNT - PORT;12/01/1997;NO2;22
46220003;SAGUNT - PORT;12/01/1997;NOX;41
46220003;SAGUNT - PORT;12/01/1997;O3;21
46220003;SAGUNT - PORT;12/01/1997;PST;56
46220003;SAGUNT - PORT;12/01/1997;PRECIP.;
46220003;SAGUNT - PORT;12/01/1997;R.SOL.;189
46220003;SAGUNT - PORT;12/01/1997;SO2;4
46220003;SAGUNT - PORT;12/01/1997;TEMP.;12,6
46220003;SAGUNT - PORT;12/01/1997;VELOC.;1
46220003;SAGUNT - PORT;13/01/1997;CH4;
46220003;SAGUNT - PORT;13/01/1997;VELOC.;0,7
46220003;SAGUNT - PORT;13/01/1997;DIREC.;219
46220003;SAGUNT - PORT;13/01/1997;H.REL.;97
46220003;SAGUNT - PORT;13/01/1997;H2S;1
46220003;SAGUNT - PORT;13/01/1997;HCT;
46220003;SAGUNT - PORT;13/01/1997;HNM;
46220003;SAGUNT - PORT;13/01/1997;NO;25
46220003;SAGUNT - PORT;13/01/1997;NO2;28
46220003;SAGUNT - PORT;13/01/1997;NOX;66
46220003;SAGUNT - PORT;13/01/1997;O3;16
46220003;SAGUNT - PORT;13/01/1997;PST;64
46220003;SAGUNT - PORT;13/01/1997;PRECIP.;
46220003;SAGUNT - PORT;13/01/1997;R.SOL.;210
46220003;SAGUNT - PORT;13/01/1997;SO2;4
46220003;SAGUNT - PORT;13/01/1997;TEMP.;10,8
46220003;SAGUNT - PORT;13/01/1997;CO;1,2
46220003;SAGUNT - PORT;14/01/1997;CH4;
46220003;SAGUNT - PORT;14/01/1997;VELOC.;1
46220003;SAGUNT - PORT;14/01/1997;DIREC.;229
46220003;SAGUNT - PORT;14/01/1997;H.REL.;91
46220003;SAGUNT - PORT;14/01/1997;H2S;1
46220003;SAGUNT - PORT;14/01/1997;HCT;
46220003;SAGUNT - PORT;14/01/1997;HNM;
46220003;SAGUNT - PORT;14/01/1997;NO;5
46220003;SAGUNT - PORT;14/01/1997;NO2;9
46220003;SAGUNT - PORT;14/01/1997;NOX;16
46220003;SAGUNT - PORT;14/01/1997;O3;19
46220003;SAGUNT - PORT;14/01/1997;PST;98
46220003;SAGUNT - PORT;14/01/1997;PRECIP.;
46220003;SAGUNT - PORT;14/01/1997;R.SOL.;120
46220003;SAGUNT - PORT;14/01/1997;SO2;3
46220003;SAGUNT - PORT;14/01/1997;TEMP.;10,2
46220003;SAGUNT - PORT;14/01/1997;CO;1,1
46220003;SAGUNT - PORT;15/01/1997;CH4;
46220003;SAGUNT - PORT;15/01/1997;VELOC.;1,9
46220003;SAGUNT - PORT;15/01/1997;DIREC.;282
46220003;SAGUNT - PORT;15/01/1997;H.REL.;97
46220003;SAGUNT - PORT;15/01/1997;H2S;1
46220003;SAGUNT - PORT;15/01/1997;HCT;
46220003;SAGUNT - PORT;15/01/1997;HNM;
46220003;SAGUNT - PORT;15/01/1997;NO;3
46220003;SAGUNT - PORT;15/01/1997;NO2;14
46220003;SAGUNT - PORT;15/01/1997;NOX;18
46220003;SAGUNT - PORT;15/01/1997;O3;41
46220003;SAGUNT - PORT;15/01/1997;PST;60
46220003;SAGUNT - PORT;15/01/1997;PRECIP.;
46220003;SAGUNT - PORT;15/01/1997;R.SOL.;127
46220003;SAGUNT - PORT;15/01/1997;SO2;3
46220003;SAGUNT - PORT;15/01/1997;TEMP.;12,1
46220003;SAGUNT - PORT;15/01/1997;CO;0,7
46220003;SAGUNT - PORT;16/01/1997;R.SOL.;125
46220003;SAGUNT - PORT;16/01/1997;PRECIP.;
46220003;SAGUNT - PORT;16/01/1997;TEMP.;13,6
46220003;SAGUNT - PORT;16/01/1997;VELOC.;1,1
46220003;SAGUNT - PORT;16/01/1997;CH4;
46220003;SAGUNT - PORT;16/01/1997;CO;0,9
46220003;SAGUNT - PORT;16/01/1997;DIREC.;293
46220003;SAGUNT - PORT;16/01/1997;H.REL.;102
46220003;SAGUNT - PORT;16/01/1997;H2S;1
46220003;SAGUNT - PORT;16/01/1997;HCT;
46220003;SAGUNT - PORT;16/01/1997;HNM;
46220003;SAGUNT - PORT;16/01/1997;NO;9
46220003;SAGUNT - PORT;16/01/1997;NO2;25
46220003;SAGUNT - PORT;16/01/1997;NOX;38
46220003;SAGUNT - PORT;16/01/1997;O3;34
46220003;SAGUNT - PORT;16/01/1997;PST;72
46220003;SAGUNT - PORT;16/01/1997;SO2;3
46220003;SAGUNT - PORT;17/01/1997;CH4;
46220003;SAGUNT - PORT;17/01/1997;VELOC.;1,3
46220003;SAGUNT - PORT;17/01/1997;DIREC.;213
46220003;SAGUNT - PORT;17/01/1997;H.REL.;89
46220003;SAGUNT - PORT;17/01/1997;H2S;1
46220003;SAGUNT - PORT;17/01/1997;HCT;
46220003;SAGUNT - PORT;17/01/1997;HNM;
46220003;SAGUNT - PORT;17/01/1997;NO;23
46220003;SAGUNT - PORT;17/01/1997;NO2;31
46220003;SAGUNT - PORT;17/01/1997;NOX;67
46220003;SAGUNT - PORT;17/01/1997;O3;23
46220003;SAGUNT - PORT;17/01/1997;PST;65
46220003;SAGUNT - PORT;17/01/1997;PRECIP.;
46220003;SAGUNT - PORT;17/01/1997;R.SOL.;183
46220003;SAGUNT - PORT;17/01/1997;SO2;4
46220003;SAGUNT - PORT;17/01/1997;TEMP.;14,2
46220003;SAGUNT - PORT;17/01/1997;CO;1,2
46220003;SAGUNT - PORT;18/01/1997;CH4;
46220003;SAGUNT - PORT;18/01/1997;VELOC.;0,7
46220003;SAGUNT - PORT;18/01/1997;DIREC.;91
46220003;SAGUNT - PORT;18/01/1997;H.REL.;80
46220003;SAGUNT - PORT;18/01/1997;H2S;1
46220003;SAGUNT - PORT;18/01/1997;HCT;
46220003;SAGUNT - PORT;18/01/1997;HNM;
46220003;SAGUNT - PORT;18/01/1997;NO;29
46220003;SAGUNT - PORT;18/01/1997;NO2;26
46220003;SAGUNT - PORT;18/01/1997;NOX;70
46220003;SAGUNT - PORT;18/01/1997;O3;23
46220003;SAGUNT - PORT;18/01/1997;PST;62
46220003;SAGUNT - PORT;18/01/1997;PRECIP.;
46220003;SAGUNT - PORT;18/01/1997;R.SOL.;179
46220003;SAGUNT - PORT;18/01/1997;SO2;4
46220003;SAGUNT - PORT;18/01/1997;TEMP.;12,5
46220003;SAGUNT - PORT;18/01/1997;CO;1,2
46220003;SAGUNT - PORT;19/01/1997;CH4;
46220003;SAGUNT - PORT;19/01/1997;VELOC.;1,3
46220003;SAGUNT - PORT;19/01/1997;DIREC.;54
46220003;SAGUNT - PORT;19/01/1997;H.REL.;95
46220003;SAGUNT - PORT;19/01/1997;H2S;1
46220003;SAGUNT - PORT;19/01/1997;HCT;
46220003;SAGUNT - PORT;19/01/1997;HNM;
46220003;SAGUNT - PORT;19/01/1997;NO;11
46220003;SAGUNT - PORT;19/01/1997;NO2;23
46220003;SAGUNT - PORT;19/01/1997;NOX;40
46220003;SAGUNT - PORT;19/01/1997;O3;20
46220003;SAGUNT - PORT;19/01/1997;PST;50
46220003;SAGUNT - PORT;19/01/1997;PRECIP.;
46220003;SAGUNT - PORT;19/01/1997;R.SOL.;144
46220003;SAGUNT - PORT;19/01/1997;SO2;3
46220003;SAGUNT - PORT;19/01/1997;TEMP.;12,5
46220003;SAGUNT - PORT;19/01/1997;CO;0,9
46220003;SAGUNT - PORT;20/01/1997;NOX;62
46220003;SAGUNT - PORT;20/01/1997;NO2;25
46220003;SAGUNT - PORT;20/01/1997;PST;57
46220003;SAGUNT - PORT;20/01/1997;PRECIP.;
46220003;SAGUNT - PORT;20/01/1997;R.SOL.;148
46220003;SAGUNT - PORT;20/01/1997;SO2;4
46220003;SAGUNT - PORT;20/01/1997;TEMP.;13,3
46220003;SAGUNT - PORT;20/01/1997;VELOC.;1
46220003;SAGUNT - PORT;20/01/1997;CH4;
46220003;SAGUNT - PORT;20/01/1997;CO;1
46220003;SAGUNT - PORT;20/01/1997;DIREC.;257
46220003;SAGUNT - PORT;20/01/1997;H.REL.;101
46220003;SAGUNT - PORT;20/01/1997;H2S;1
46220003;SAGUNT - PORT;20/01/1997;HCT;
46220003;SAGUNT - PORT;20/01/1997;HNM;
46220003;SAGUNT - PORT;20/01/1997;NO;24
46220003;SAGUNT - PORT;20/01/1997;O3;15
46220003;SAGUNT - PORT;21/01/1997;CH4;
46220003;SAGUNT - PORT;21/01/1997;VELOC.;1
46220003;SAGUNT - PORT;21/01/1997;DIREC.;250
46220003;SAGUNT - PORT;21/01/1997;H.REL.;100
46220003;SAGUNT - PORT;21/01/1997;H2S;1
46220003;SAGUNT - PORT;21/01/1997;HCT;
46220003;SAGUNT - PORT;21/01/1997;HNM;
46220003;SAGUNT - PORT;21/01/1997;NO;25
46220003;SAGUNT - PORT;21/01/1997;NO2;24
46220003;SAGUNT - PORT;21/01/1997;NOX;63
46220003;SAGUNT - PORT;21/01/1997;O3;16
46220003;SAGUNT - PORT;21/01/1997;PST;68
46220003;SAGUNT - PORT;21/01/1997;PRECIP.;
46220003;SAGUNT - PORT;21/01/1997;R.SOL.;171
46220003;SAGUNT - PORT;21/01/1997;SO2;4
46220003;SAGUNT - PORT;21/01/1997;TEMP.;13,8
46220003;SAGUNT - PORT;21/01/1997;CO;1
46220003;SAGUNT - PORT;22/01/1997;CH4;
46220003;SAGUNT - PORT;22/01/1997;CO;1,2
46220003;SAGUNT - PORT;22/01/1997;DIREC.;233
46220003;SAGUNT - PORT;22/01/1997;H.REL.;95
46220003;SAGUNT - PORT;22/01/1997;H2S;1
46220003;SAGUNT - PORT;22/01/1997;HCT;
46220003;SAGUNT - PORT;22/01/1997;HNM;
46220003;SAGUNT - PORT;22/01/1997;NO;44
46220003;SAGUNT - PORT;22/01/1997;NO2;29
46220003;SAGUNT - PORT;22/01/1997;NOX;96
46220003;SAGUNT - PORT;22/01/1997;O3;11
46220003;SAGUNT - PORT;22/01/1997;PST;117
46220003;SAGUNT - PORT;22/01/1997;PRECIP.;
46220003;SAGUNT - PORT;22/01/1997;R.SOL.;131
46220003;SAGUNT - PORT;22/01/1997;SO2;5
46220003;SAGUNT - PORT;22/01/1997;TEMP.;13,9
46220003;SAGUNT - PORT;22/01/1997;VELOC.;0,6
46220003;SAGUNT - PORT;23/01/1997;CH4;
46220003;SAGUNT - PORT;23/01/1997;VELOC.;2,1
46220003;SAGUNT - PORT;23/01/1997;DIREC.;301
46220003;SAGUNT - PORT;23/01/1997;H.REL.;102
46220003;SAGUNT - PORT;23/01/1997;H2S;1
46220003;SAGUNT - PORT;23/01/1997;HCT;
46220003;SAGUNT - PORT;23/01/1997;HNM;
46220003;SAGUNT - PORT;23/01/1997;NO;3
46220003;SAGUNT - PORT;23/01/1997;NO2;18
46220003;SAGUNT - PORT;23/01/1997;NOX;21
46220003;SAGUNT - PORT;23/01/1997;O3;31
46220003;SAGUNT - PORT;23/01/1997;PST;83
46220003;SAGUNT - PORT;23/01/1997;PRECIP.;
46220003;SAGUNT - PORT;23/01/1997;R.SOL.;122
46220003;SAGUNT - PORT;23/01/1997;SO2;3
46220003;SAGUNT - PORT;23/01/1997;TEMP.;14,2
46220003;SAGUNT - PORT;23/01/1997;CO;0,6
46220003;SAGUNT - PORT;24/01/1997;HCT;
46220003;SAGUNT - PORT;24/01/1997;H2S;1
46220003;SAGUNT - PORT;24/01/1997;NO;16
46220003;SAGUNT - PORT;24/01/1997;NO2;23
46220003;SAGUNT - PORT;24/01/1997;NOX;46
46220003;SAGUNT - PORT;24/01/1997;O3;23
46220003;SAGUNT - PORT;24/01/1997;PST;55
46220003;SAGUNT - PORT;24/01/1997;PRECIP.;
46220003;SAGUNT - PORT;24/01/1997;R.SOL.;128
46220003;SAGUNT - PORT;24/01/1997;SO2;3
46220003;SAGUNT - PORT;24/01/1997;TEMP.;13,5
46220003;SAGUNT - PORT;24/01/1997;VELOC.;0,9
46220003;SAGUNT - PORT;24/01/1997;CH4;
46220003;SAGUNT - PORT;24/01/1997;CO;1
46220003;SAGUNT - PORT;24/01/1997;DIREC.;248
46220003;SAGUNT - PORT;24/01/1997;H.REL.;102
46220003;SAGUNT - PORT;24/01/1997;HNM;
46220003;SAGUNT - PORT;25/01/1997;CH4;
46220003;SAGUNT - PORT;25/01/1997;VELOC.;0,9
46220003;SAGUNT - PORT;25/01/1997;DIREC.;265
46220003;SAGUNT - PORT;25/01/1997;H.REL.;100
46220003;SAGUNT - PORT;25/01/1997;H2S;1
46220003;SAGUNT - PORT;25/01/1997;HCT;
46220003;SAGUNT - PORT;25/01/1997;HNM;
46220003;SAGUNT - PORT;25/01/1997;NO;12
46220003;SAGUNT - PORT;25/01/1997;NO2;18
46220003;SAGUNT - PORT;25/01/1997;NOX;36
46220003;SAGUNT - PORT;25/01/1997;O3;22
46220003;SAGUNT - PORT;25/01/1997;PST;58
46220003;SAGUNT - PORT;25/01/1997;PRECIP.;
46220003;SAGUNT - PORT;25/01/1997;R.SOL.;119
46220003;SAGUNT - PORT;25/01/1997;SO2;3
46220003;SAGUNT - PORT;25/01/1997;TEMP.;13,6
46220003;SAGUNT - PORT;25/01/1997;CO;0,8
46220003;SAGUNT - PORT;26/01/1997;H.REL.;96
46220003;SAGUNT - PORT;26/01/1997;VELOC.;0,4
46220003;SAGUNT - PORT;26/01/1997;CO;1,2
46220003;SAGUNT - PORT;26/01/1997;DIREC.;207
46220003;SAGUNT - PORT;26/01/1997;H2S;1
46220003;SAGUNT - PORT;26/01/1997;HCT;
46220003;SAGUNT - PORT;26/01/1997;HNM;
46220003;SAGUNT - PORT;26/01/1997;NO;23
46220003;SAGUNT - PORT;26/01/1997;NO2;21
46220003;SAGUNT - PORT;26/01/1997;NOX;57
46220003;SAGUNT - PORT;26/01/1997;O3;21
46220003;SAGUNT - PORT;26/01/1997;PST;71
46220003;SAGUNT - PORT;26/01/1997;PRECIP.;
46220003;SAGUNT - PORT;26/01/1997;R.SOL.;156
46220003;SAGUNT - PORT;26/01/1997;SO2;4
46220003;SAGUNT - PORT;26/01/1997;TEMP.;13,8
46220003;SAGUNT - PORT;26/01/1997;CH4;
46220003;SAGUNT - PORT;27/01/1997;CH4;
46220003;SAGUNT - PORT;27/01/1997;VELOC.;0,6
46220003;SAGUNT - PORT;27/01/1997;DIREC.;267
46220003;SAGUNT - PORT;27/01/1997;H.REL.;102
46220003;SAGUNT - PORT;27/01/1997;H2S;1
46220003;SAGUNT - PORT;27/01/1997;HCT;
46220003;SAGUNT - PORT;27/01/1997;HNM;
46220003;SAGUNT - PORT;27/01/1997;NO;28
46220003;SAGUNT - PORT;27/01/1997;NO2;21
46220003;SAGUNT - PORT;27/01/1997;NOX;64
46220003;SAGUNT - PORT;27/01/1997;O3;15
46220003;SAGUNT - PORT;27/01/1997;PST;87
46220003;SAGUNT - PORT;27/01/1997;PRECIP.;
46220003;SAGUNT - PORT;27/01/1997;R.SOL.;138
46220003;SAGUNT - PORT;27/01/1997;SO2;4
46220003;SAGUNT - PORT;27/01/1997;TEMP.;13,1
46220003;SAGUNT - PORT;27/01/1997;CO;1
46220003;SAGUNT - PORT;28/01/1997;CO;0,9
46220003;SAGUNT - PORT;28/01/1997;CH4;
46220003;SAGUNT - PORT;28/01/1997;H.REL.;99
46220003;SAGUNT - PORT;28/01/1997;H2S;1
46220003;SAGUNT - PORT;28/01/1997;HCT;
46220003;SAGUNT - PORT;28/01/1997;HNM;
46220003;SAGUNT - PORT;28/01/1997;NO;27
46220003;SAGUNT - PORT;28/01/1997;NO2;22
46220003;SAGUNT - PORT;28/01/1997;NOX;63
46220003;SAGUNT - PORT;28/01/1997;O3;19
46220003;SAGUNT - PORT;28/01/1997;PST;62
46220003;SAGUNT - PORT;28/01/1997;PRECIP.;
46220003;SAGUNT - PORT;28/01/1997;R.SOL.;146
46220003;SAGUNT - PORT;28/01/1997;SO2;4
46220003;SAGUNT - PORT;28/01/1997;TEMP.;12,6
46220003;SAGUNT - PORT;28/01/1997;VELOC.;0,5
46220003;SAGUNT - PORT;28/01/1997;DIREC.;293
46220003;SAGUNT - PORT;29/01/1997;CH4;
46220003;SAGUNT - PORT;29/01/1997;VELOC.;0,9
46220003;SAGUNT - PORT;29/01/1997;DIREC.;272
46220003;SAGUNT - PORT;29/01/1997;H.REL.;98
46220003;SAGUNT - PORT;29/01/1997;H2S;1
46220003;SAGUNT - PORT;29/01/1997;HCT;
46220003;SAGUNT - PORT;29/01/1997;HNM;
46220003;SAGUNT - PORT;29/01/1997;NO;18
46220003;SAGUNT - PORT;29/01/1997;NO2;19
46220003;SAGUNT - PORT;29/01/1997;NOX;47
46220003;SAGUNT - PORT;29/01/1997;O3;23
46220003;SAGUNT - PORT;29/01/1997;PST;57
46220003;SAGUNT - PORT;29/01/1997;PRECIP.;
46220003;SAGUNT - PORT;29/01/1997;R.SOL.;162
46220003;SAGUNT - PORT;29/01/1997;SO2;4
46220003;SAGUNT - PORT;29/01/1997;TEMP.;12
46220003;SAGUNT - PORT;29/01/1997;CO;0,8
46220003;SAGUNT - PORT;30/01/1997;CH4;
46220003;SAGUNT - PORT;30/01/1997;VELOC.;0,9
46220003;SAGUNT - PORT;30/01/1997;DIREC.;189
46220003;SAGUNT - PORT;30/01/1997;H.REL.;92
46220003;SAGUNT - PORT;30/01/1997;H2S;1
46220003;SAGUNT - PORT;30/01/1997;HCT;
46220003;SAGUNT - PORT;30/01/1997;HNM;
46220003;SAGUNT - PORT;30/01/1997;NO;26
46220003;SAGUNT - PORT;30/01/1997;NO2;27
46220003;SAGUNT - PORT;30/01/1997;NOX;67
46220003;SAGUNT - PORT;30/01/1997;O3;23
46220003;SAGUNT - PORT;30/01/1997;PST;71
46220003;SAGUNT - PORT;30/01/1997;PRECIP.;
46220003;SAGUNT - PORT;30/01/1997;R.SOL.;204
46220003;SAGUNT - PORT;30/01/1997;SO2;5
